t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1
0.367797595363934,0.398652946389328,0.427830309131991,0.455788273211147,0.482943727887997,0.509674585705034,0.536322573126374,0.563195897529528,0.590571635634971,0.618697715151798,0.647794381069638,0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888
0.398652946389328,0.427830309131991,0.455788273211147,0.482943727887997,0.509674585705034,0.536322573126374,0.563195897529528,0.590571635634971,0.618697715151798,0.647794381069638,0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178
0.427830309131991,0.455788273211147,0.482943727887997,0.509674585705034,0.536322573126374,0.563195897529528,0.590571635634971,0.618697715151798,0.647794381069638,0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065
0.455788273211147,0.482943727887997,0.509674585705034,0.536322573126374,0.563195897529528,0.590571635634971,0.618697715151798,0.647794381069638,0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037
0.482943727887997,0.509674585705034,0.536322573126374,0.563195897529528,0.590571635634971,0.618697715151798,0.647794381069638,0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893
0.509674585705034,0.536322573126374,0.563195897529528,0.590571635634971,0.618697715151798,0.647794381069638,0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884
0.536322573126374,0.563195897529528,0.590571635634971,0.618697715151798,0.647794381069638,0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599
0.563195897529528,0.590571635634971,0.618697715151798,0.647794381069638,0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003
0.590571635634971,0.618697715151798,0.647794381069638,0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948
0.618697715151798,0.647794381069638,0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851
0.647794381069638,0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661
0.678055052493719,0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016
0.709646487033645,0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326
0.742708179450396,0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044
0.777350931692219,0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543
0.813654545080004,0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337
0.851664605099129,0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655
0.891388358284921,0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081
0.932789722640127,0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847
0.975783531563726,1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784
1.02022918968888,1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001
1.06592401947178,1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685
1.11259669974065,1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643
1.15990133789037,1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787
1.20741286675893,1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722
1.25462459912884,1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173
1.30094888275599,1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335
1.34572184439003,1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194
1.38821315453948,1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576
1.42764154811851,1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591
1.46319647134661,1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941
1.49406568536016,1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418
1.51946796837326,1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234
1.53868928923044,1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623
1.55112008580543,1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623,0.777797518684249
1.55629071047337,1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623,0.777797518684249,0.73914144838784
1.55390184218655,1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623,0.777797518684249,0.73914144838784,0.703934907071683
1.54384681672081,1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623,0.777797518684249,0.73914144838784,0.703934907071683,0.672223345831012
1.52622343014847,1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623,0.777797518684249,0.73914144838784,0.703934907071683,0.672223345831012,0.644005083036668
1.50133377080784,1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623,0.777797518684249,0.73914144838784,0.703934907071683,0.672223345831012,0.644005083036668,0.619241421274524
1.46967188767001,1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623,0.777797518684249,0.73914144838784,0.703934907071683,0.672223345831012,0.644005083036668,0.619241421274524,0.597865887176486
1.43190040275685,1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623,0.777797518684249,0.73914144838784,0.703934907071683,0.672223345831012,0.644005083036668,0.619241421274524,0.597865887176486,0.579792458266077
1.38881830403643,1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623,0.777797518684249,0.73914144838784,0.703934907071683,0.672223345831012,0.644005083036668,0.619241421274524,0.597865887176486,0.579792458266077,0.564922722518276
1.34132293465787,1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623,0.777797518684249,0.73914144838784,0.703934907071683,0.672223345831012,0.644005083036668,0.619241421274524,0.597865887176486,0.579792458266077,0.564922722518276,0.553151975847731
1.29036952575722,1.23693149963173,1.18196427778335,1.12637459706194,1.07099651493576,1.01657450211591,0.96375336949941,0.913074304212418,0.864976004245234,0.819799782100623,0.777797518684249,0.73914144838784,0.703934907071683,0.672223345831012,0.644005083036668,0.619241421274524,0.597865887176486,0.579792458266077,0.564922722518276,0.553151975847731,0.544374303506007
